date,name,Trial,Thickness,Elastic Modulus,Yield Strength,Slope Plateau,Slope Densification,Creep Strain,Toe Region,Strain at 50 bar,Strain at 80 bar,Strain at 150 bar,Strain at 500 bar,Good Fit,Good Fit Score,Good Fit Breakdown,Average Standard Deviation,CV,mixing_temp,bath_temp,polymer_wt,additive_wt,pullcast_speed,nitrogen,coupon_to_bath_wait_time,nips_bath_wait_time,polymer_type,solvent_type,cosolvent_type,nips_bath_solvent,nips_bath_solvent_wt_percent,Changepoint
"2026-09-11
00:10:33",19-0add-5deg-cosolv-none-bathSolv-none-0wt-0s-N2-1500s | rep 1,sample 94,128.76698058611743,1020.723822333672,39.67520811903326,191.4960651444676,440.1583116730545,0.135787127562551,0.0,0.0818246217834749,0.2433942995460448,0.438899875073553,,False,57.0,"{""elastic_r2"": {""pts"": 26, ""max"": 30, ""note"": ""NRMSE-score=0.857 (RMSE=5.42, range=37.91)""}, ""plateau_r2_start"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2(first 40%)=0.939""}, ""densification_r2"": {""pts"": 15, ""max"": 15, ""note"": ""R\u00b2=0.969""}, ""yield_accuracy"": {""pts"": 24, ""max"": 25, ""note"": ""elastic tail undershoots data by 10.2% of elastic range""}, ""junction_continuity"": {""pts"": 15, ""max"": 15, ""note"": ""gap=0.0%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.988""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=1020.7 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": -35, ""max"": 0, ""note"": ""plateau spans 53% of remaining stress \u2014 elastic peak likely wrong | GAM slope drops 66% in early plateau \u2014 bp1 suspect""}, ""changepoint_curvature_penalty"": {""pts"": -2, ""max"": 0, ""note"": ""d2_norm=0.00, linear_stretch=20%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.19 \u2014 good separation""}, ""_score_final"": {""pts"": 57, ""max"": 100, ""note"": ""no catastrophic applied""}}",48.502326397343786,0.1202119664401684,60,5,19.0,0.0,3,True,0,1500,Primospire,NMP,none,none,0.0,
"2026-09-11
00:10:33",19-0add-5deg-cosolv-none-bathSolv-none-0wt-0s-N2-1500s | rep 2,sample 95,131.29694299841103,856.8684334888404,38.92390559990992,175.91006852169133,469.1102508103557,0.125581724145115,0.0133796861933545,0.1010808292305703,0.2851189012721405,0.4837233462548255,,False,54.0,"{""elastic_r2"": {""pts"": 26, ""max"": 30, ""note"": ""NRMSE-score=0.881 (RMSE=3.77, range=31.72)""}, ""plateau_r2_start"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2(first 40%)=0.922""}, ""densification_r2"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2=0.953""}, ""yield_accuracy"": {""pts"": 25, ""max"": 25, ""note"": ""elastic tail undershoots data by 7.8% of elastic range""}, ""junction_continuity"": {""pts"": 10, ""max"": 15, ""note"": ""gap=4.6%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.986""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=856.9 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": -35, ""max"": 0, ""note"": ""plateau spans 51% of remaining stress \u2014 elastic peak likely wrong | GAM slope drops 58% in early plateau \u2014 bp1 suspect""}, ""changepoint_curvature_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""d2_norm=2.23, linear_stretch=47%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.21 \u2014 good separation""}, ""_score_final"": {""pts"": 54, ""max"": 100, ""note"": ""no catastrophic applied""}}",48.16246585035093,0.1202119664401684,60,5,19.0,0.0,3,True,0,1500,Primospire,NMP,none,none,0.0,
"2026-09-11
02:33:46",18-0add-15deg-cosolv-none-bathSolv-none-0wt-600s-NoN2-1350s | rep 4,sample 105,140.5836219435714,592.7333687103027,41.320012441494825,148.3945892209094,455.8556753433627,0.1151343389493597,0.0222806020579842,0.1335289608304388,0.3142897170651546,0.5010337126054264,,True,95.0,"{""elastic_r2"": {""pts"": 27, ""max"": 30, ""note"": ""NRMSE-score=0.914 (RMSE=3.47, range=40.40)""}, ""plateau_r2_start"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2(first 40%)=0.954""}, ""densification_r2"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2=0.964""}, ""yield_accuracy"": {""pts"": 25, ""max"": 25, ""note"": ""elastic tail undershoots data by 4.6% of elastic range""}, ""junction_continuity"": {""pts"": 15, ""max"": 15, ""note"": ""gap=0.5%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.962""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=592.7 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau spans 39% of remaining stress \u2014 ok | GAM slope stable in early plateau (drop=32%) \u2014 ok""}, ""changepoint_curvature_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""d2_norm=1.68, linear_stretch=17%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.25 \u2014 good separation""}, ""_score_final"": {""pts"": 95, ""max"": 100, ""note"": ""no catastrophic applied""}}",48.57880521693912,0.0756641018086627,80,15,18.0,0.0,15,False,600,1350,Primospire,NMP,none,none,0.0,
"2026-09-11
02:33:46",18-0add-15deg-cosolv-none-bathSolv-none-0wt-600s-NoN2-1350s | rep 3,sample 104,138.88607977811424,429.3967333286358,37.90274575028947,145.66613922177538,505.61007356819687,0.0828044073408684,0.0314534125214223,0.1861386456500104,0.3813311725075005,,,True,92.0,"{""elastic_r2"": {""pts"": 28, ""max"": 30, ""note"": ""NRMSE-score=0.927 (RMSE=2.65, range=36.38)""}, ""plateau_r2_start"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2(first 40%)=0.954""}, ""densification_r2"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2=0.959""}, ""yield_accuracy"": {""pts"": 25, ""max"": 25, ""note"": ""elastic tail undershoots data by 2.8% of elastic range""}, ""junction_continuity"": {""pts"": 14, ""max"": 15, ""note"": ""gap=0.8%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.974""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=429.4 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau spans 43% of remaining stress \u2014 ok | GAM slope stable in early plateau (drop=36%) \u2014 ok""}, ""changepoint_curvature_penalty"": {""pts"": -3, ""max"": 0, ""note"": ""d2_norm=0.00, linear_stretch=27%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.34 \u2014 good separation""}, ""_score_final"": {""pts"": 92, ""max"": 100, ""note"": ""no catastrophic applied""}}",50.44517318826222,0.0756641018086627,80,15,18.0,0.0,15,False,600,1350,Primospire,NMP,none,none,0.0,
"2026-09-11
02:33:46",18-0add-15deg-cosolv-none-bathSolv-none-0wt-600s-NoN2-1350s | rep 2,sample 103,143.18443741770676,394.1213262802541,29.502352784580125,,,0.1110687813112126,0.0,0.1883313401704899,0.3625847321018036,,,False,0.0,,49.32140239538876,0.0756641018086627,80,15,18.0,0.0,15,False,600,1350,Primospire,NMP,none,none,0.0,
"2026-09-11
02:33:46",18-0add-15deg-cosolv-none-bathSolv-none-0wt-600s-NoN2-1350s | rep 1,sample 102,140.3583205323855,408.3418124325058,34.02547758444596,137.5023960366015,522.5733718893754,0.1065156237535185,0.0,0.2048053761386341,0.3744565148984388,0.5371216793445645,,True,98.0,"{""elastic_r2"": {""pts"": 29, ""max"": 30, ""note"": ""NRMSE-score=0.958 (RMSE=1.37, range=32.75)""}, ""plateau_r2_start"": {""pts"": 15, ""max"": 15, ""note"": ""R\u00b2(first 40%)=0.970""}, ""densification_r2"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2=0.934""}, ""yield_accuracy"": {""pts"": 25, ""max"": 25, ""note"": ""elastic tail overshoots data by 0.1% of elastic range""}, ""junction_continuity"": {""pts"": 15, ""max"": 15, ""note"": ""gap=0.1%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.948""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=408.3 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau spans 38% of remaining stress \u2014 ok | GAM slope stable in early plateau (drop=39%) \u2014 ok""}, ""changepoint_curvature_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""d2_norm=2.66, linear_stretch=40%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.34 \u2014 good separation""}, ""_score_final"": {""pts"": 98, ""max"": 100, ""note"": ""no catastrophic applied""}}",49.97207801220859,0.0756641018086627,80,15,18.0,0.0,15,False,600,1350,Primospire,NMP,none,none,0.0,
"2026-09-11
04:44:04",20-0add-5deg-cosolv-none-bathSolv-none-0wt-150s-N2-1650s | rep 1,sample 110,130.25993804559715,786.3269298082301,30.729678458512858,231.62635647861828,430.2584687174582,0.1216001145256866,0.0,0.1024756319012312,0.2611627998794201,,,False,48.0,"{""elastic_r2"": {""pts"": 27, ""max"": 30, ""note"": ""NRMSE-score=0.907 (RMSE=2.68, range=28.72)""}, ""plateau_r2_start"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2(first 40%)=0.941""}, ""densification_r2"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2=0.962""}, ""yield_accuracy"": {""pts"": 25, ""max"": 25, ""note"": ""elastic tail undershoots data by 4.9% of elastic range""}, ""junction_continuity"": {""pts"": 3, ""max"": 15, ""note"": ""gap=11.6%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.970""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=786.3 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": -35, ""max"": 0, ""note"": ""plateau spans 64% of remaining stress \u2014 elastic peak likely wrong | GAM slope drops 64% in early plateau \u2014 bp1 suspect""}, ""changepoint_curvature_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""d2_norm=6.33, linear_stretch=17%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.29 \u2014 good separation""}, ""_score_final"": {""pts"": 48, ""max"": 100, ""note"": ""no catastrophic applied""}}",47.461671068567874,0.108963212472705,45,5,20.0,0.0,7,True,150,1650,Primospire,NMP,none,none,0.0,
"2026-09-11
04:44:04",20-0add-5deg-cosolv-none-bathSolv-none-0wt-150s-N2-1650s | rep 4,sample 113,133.29270624617956,725.430690408555,58.86816842985657,343.0753333726719,364.5654804471553,0.1344182908828891,0.0,0.0766043768779831,0.1762952973697089,0.4015640302560581,,False,12.0,"{""elastic_r2"": {""pts"": 28, ""max"": 30, ""note"": ""NRMSE-score=0.942 (RMSE=3.19, range=55.40)""}, ""plateau_r2_start"": {""pts"": 0, ""max"": 15, ""note"": ""insufficient data""}, ""densification_r2"": {""pts"": 0, ""max"": 15, ""note"": ""insufficient data""}, ""yield_accuracy"": {""pts"": 25, ""max"": 25, ""note"": ""elastic tail undershoots data by 0.8% of elastic range""}, ""junction_continuity"": {""pts"": 9, ""max"": 15, ""note"": ""gap=5.6%""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=725.4 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": -50, ""max"": 0, ""note"": ""plateau spans 163% of remaining stress \u2014 elastic peak likely wrong | GAM slope drops 142% in early plateau \u2014 bp1 too early""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.47 \u2014 good separation""}, ""_score_final"": {""pts"": 12, ""max"": 100, ""note"": ""no catastrophic applied""}}",44.780777309841845,0.108963212472705,45,5,20.0,0.0,7,True,150,1650,Primospire,NMP,none,none,0.0,
"2026-09-11
04:44:04",20-0add-5deg-cosolv-none-bathSolv-none-0wt-150s-N2-1650s | rep 2,sample 111,131.93284909011058,845.3140887535124,35.17842715299084,387.54193377845866,392.4806508696645,0.1211639103601832,0.0,0.0880772766579892,0.235481122227784,0.4411956370979967,,False,11.0,"{""elastic_r2"": {""pts"": 27, ""max"": 30, ""note"": ""NRMSE-score=0.908 (RMSE=2.98, range=32.47)""}, ""plateau_r2_start"": {""pts"": 0, ""max"": 15, ""note"": ""insufficient data""}, ""densification_r2"": {""pts"": 0, ""max"": 15, ""note"": ""insufficient data""}, ""yield_accuracy"": {""pts"": 25, ""max"": 25, ""note"": ""elastic tail overshoots data by 0.4% of elastic range""}, ""junction_continuity"": {""pts"": 9, ""max"": 15, ""note"": ""gap=5.9%""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=845.3 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": -50, ""max"": 0, ""note"": ""plateau spans 169% of remaining stress \u2014 elastic peak likely wrong | GAM slope drops 175% in early plateau \u2014 bp1 too early""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.46 \u2014 good separation""}, ""_score_final"": {""pts"": 11, ""max"": 100, ""note"": ""no catastrophic applied""}}",45.62260636048541,0.108963212472705,45,5,20.0,0.0,7,True,150,1650,Primospire,NMP,none,none,0.0,
"2026-09-11
04:44:04",20-0add-5deg-cosolv-none-bathSolv-none-0wt-150s-N2-1650s | rep 3,sample 112,133.20815523512542,580.0130074474137,59.99506993552684,290.1134702919151,356.66397908991587,0.1298071078845232,0.0199466795528558,0.0977819647915714,0.1977804086939516,0.4284198168017318,,False,49.0,"{""elastic_r2"": {""pts"": 29, ""max"": 30, ""note"": ""NRMSE-score=0.951 (RMSE=2.80, range=57.53)""}, ""plateau_r2_start"": {""pts"": 13, ""max"": 15, ""note"": ""R\u00b2(first 40%)=0.897""}, ""densification_r2"": {""pts"": 0, ""max"": 15, ""note"": ""insufficient data""}, ""yield_accuracy"": {""pts"": 25, ""max"": 25, ""note"": ""elastic tail undershoots data by 0.8% of elastic range""}, ""junction_continuity"": {""pts"": 12, ""max"": 15, ""note"": ""gap=2.6%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.944""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=580.0 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": -30, ""max"": 0, ""note"": ""plateau spans 101% of remaining stress \u2014 elastic peak likely wrong | GAM slope stable in early plateau (drop=28%) \u2014 ok""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.50 \u2014 good separation""}, ""_score_final"": {""pts"": 49, ""max"": 100, ""note"": ""no catastrophic applied""}}",46.4459968904759,0.108963212472705,45,5,20.0,0.0,7,True,150,1650,Primospire,NMP,none,none,0.0,
"2026-09-11
06:46:12",17-0add-10deg-cosolv-none-bathSolv-none-0wt-90s-NoN2-1400s | rep 3,sample 120,149.38628205117962,402.53402197783305,36.34172272561312,189.1238994723567,663.9679516965867,0.1091851291474832,0.03717390351088,0.179582698807197,0.3058868843223793,0.4273614347814345,,True,93.0,"{""elastic_r2"": {""pts"": 27, ""max"": 30, ""note"": ""NRMSE-score=0.889 (RMSE=4.25, range=38.41)""}, ""plateau_r2_start"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2(first 40%)=0.928""}, ""densification_r2"": {""pts"": 15, ""max"": 15, ""note"": ""R\u00b2=0.967""}, ""yield_accuracy"": {""pts"": 25, ""max"": 25, ""note"": ""elastic tail undershoots data by 7.6% of elastic range""}, ""junction_continuity"": {""pts"": 12, ""max"": 15, ""note"": ""gap=2.9%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.952""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=402.5 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau spans 35% of remaining stress \u2014 ok | GAM slope stable in early plateau (drop=-31%) \u2014 ok""}, ""changepoint_curvature_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""d2_norm=1.24, linear_stretch=27%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.47 \u2014 good separation""}, ""_score_final"": {""pts"": 93, ""max"": 100, ""note"": ""no catastrophic applied""}}",52.46800479424229,0.1335706434596452,35,10,17.0,0.0,20,False,90,1400,Primospire,NMP,none,none,0.0,
"2026-09-11
06:46:12",17-0add-10deg-cosolv-none-bathSolv-none-0wt-90s-NoN2-1400s | rep 2,sample 119,152.7607844157527,538.8547285756543,39.97345494900261,,,0.1047376113296204,0.0130249964544038,0.1081845658883063,0.2356209105831552,0.3663552062096902,,False,0.0,,48.99010625049423,0.1335706434596452,35,10,17.0,0.0,20,False,90,1400,Primospire,NMP,none,none,0.0,
"2026-09-11
06:46:12",17-0add-10deg-cosolv-none-bathSolv-none-0wt-90s-NoN2-1400s | rep 4,sample 121,147.76288779098613,399.99175877534543,34.33789428681084,195.43005305230355,629.9586198234099,0.1057181708484756,0.0467330900683145,0.1840814900960389,0.3070412537792618,0.428469799745051,,True,95.0,"{""elastic_r2"": {""pts"": 27, ""max"": 30, ""note"": ""NRMSE-score=0.901 (RMSE=3.42, range=34.51)""}, ""plateau_r2_start"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2(first 40%)=0.958""}, ""densification_r2"": {""pts"": 15, ""max"": 15, ""note"": ""R\u00b2=0.970""}, ""yield_accuracy"": {""pts"": 25, ""max"": 25, ""note"": ""elastic tail undershoots data by 6.0% of elastic range""}, ""junction_continuity"": {""pts"": 15, ""max"": 15, ""note"": ""gap=0.3%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.971""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=400.0 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau spans 36% of remaining stress \u2014 ok | GAM slope stable in early plateau (drop=-35%) \u2014 ok""}, ""changepoint_curvature_penalty"": {""pts"": -1, ""max"": 0, ""note"": ""d2_norm=0.78, linear_stretch=23%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.49 \u2014 good separation""}, ""_score_final"": {""pts"": 95, ""max"": 100, ""note"": ""no catastrophic applied""}}",52.169390597629935,0.1335706434596452,35,10,17.0,0.0,20,False,90,1400,Primospire,NMP,none,none,0.0,
"2026-09-11
06:46:12",17-0add-10deg-cosolv-none-bathSolv-none-0wt-90s-NoN2-1400s | rep 1,sample 118,150.693821774754,494.34482565783736,37.92987669177039,296.32877987885416,656.794124569577,0.104001604509427,0.0,0.1252131394915441,0.2478652479111592,0.3716506569849148,,False,58.0,"{""elastic_r2"": {""pts"": 29, ""max"": 30, ""note"": ""NRMSE-score=0.953 (RMSE=1.82, range=38.69)""}, ""plateau_r2_start"": {""pts"": 12, ""max"": 15, ""note"": ""R\u00b2(first 40%)=0.823""}, ""densification_r2"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2=0.957""}, ""yield_accuracy"": {""pts"": 25, ""max"": 25, ""note"": ""elastic tail undershoots data by 2.1% of elastic range""}, ""junction_continuity"": {""pts"": 13, ""max"": 15, ""note"": ""gap=2.2%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.935""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=494.3 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": -35, ""max"": 0, ""note"": ""plateau spans 60% of remaining stress \u2014 elastic peak likely wrong | GAM slope drops 42% in early plateau \u2014 bp1 suspect""}, ""changepoint_curvature_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""d2_norm=2.84, linear_stretch=23%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.60 \u2014 good separation""}, ""_score_final"": {""pts"": 58, ""max"": 100, ""note"": ""no catastrophic applied""}}",49.6726099764303,0.1335706434596452,35,10,17.0,0.0,20,False,90,1400,Primospire,NMP,none,none,0.0,
"2026-09-11
15:56:04",18p5-0add-20deg-cosolv-none-bathSolv-none-0wt-450s-NoN2-1250s | rep 2,sample 6,122.3314647274578,3.3649112745955367,1.4725323649774746,0.1937708605185222,440.2542659835271,0.0881067239198012,0.0,2.4834935204679907,2.7076638710506566,2.911815709196887,,False,36.0,"{""elastic_r2"": {""pts"": 23, ""max"": 30, ""note"": ""NRMSE-score=0.775 (RMSE=0.13, range=0.57)""}, ""plateau_r2_start"": {""pts"": 0, ""max"": 15, ""note"": ""R\u00b2(first 40%)=-0.875""}, ""densification_r2"": {""pts"": 0, ""max"": 15, ""note"": ""R\u00b2=-0.127""}, ""yield_accuracy"": {""pts"": 20, ""max"": 25, ""note"": ""elastic tail undershoots data by 20.0% of elastic range""}, ""junction_continuity"": {""pts"": 9, ""max"": 15, ""note"": ""gap=6.0%""}, ""plateau_r2_full_penalty"": {""pts"": -10, ""max"": 0, ""note"": ""R\u00b2(full)=-0.123""}, ""elastic_modulus_penalty"": {""pts"": -5, ""max"": 0, ""note"": ""E=3.4 bar out of range""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau spans 0% of remaining stress \u2014 ok | GAM slope drops 206% in early plateau, but plateau geometry ok \u2014 no penalty""}, ""changepoint_curvature_penalty"": {""pts"": -1, ""max"": 0, ""note"": ""d2_norm=0.00, linear_stretch=10%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.06 \u2014 good separation""}, ""_score_final"": {""pts"": 36, ""max"": 100, ""note"": ""no catastrophic applied""}}",60.71388411786321,1.9126357914898795,70,20,18.5,0.0,1,False,450,1250,Primospire,NMP,none,none,0.0,
"2026-09-11
15:56:04",18p5-0add-20deg-cosolv-none-bathSolv-none-0wt-450s-NoN2-1250s | rep 3,sample 7,118.11188884689912,187.4004946191253,182.90755257885849,-0.690875588215854,-0.3301540892120808,0.0764892426727463,-0.8724057063136033,-0.6951954344633555,-0.4955800472427252,,,False,52.0,"{""elastic_r2"": {""pts"": 25, ""max"": 30, ""note"": ""NRMSE-score=0.834 (RMSE=24.39, range=147.28)""}, ""plateau_r2_start"": {""pts"": 0, ""max"": 15, ""note"": ""R\u00b2(first 40%)=-5.353""}, ""densification_r2"": {""pts"": 15, ""max"": 15, ""note"": ""R\u00b2=0.993""}, ""yield_accuracy"": {""pts"": 24, ""max"": 25, ""note"": ""elastic tail undershoots data by 11.6% of elastic range""}, ""junction_continuity"": {""pts"": 0, ""max"": 15, ""note"": ""gap=99.4%""}, ""plateau_r2_full_penalty"": {""pts"": -10, ""max"": 0, ""note"": ""R\u00b2(full)=0.008""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=187.4 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau spans 0% of remaining stress \u2014 ok""}, ""changepoint_curvature_penalty"": {""pts"": -2, ""max"": 0, ""note"": ""d2_norm=0.00, linear_stretch=17%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=-0.00 \u2014 good separation""}, ""_score_final"": {""pts"": 52, ""max"": 100, ""note"": ""no catastrophic applied""}}",60.754794947522,1.9126357914898795,70,20,18.5,0.0,1,False,450,1250,Primospire,NMP,none,none,0.0,
"2026-09-11
15:56:04",18p5-0add-20deg-cosolv-none-bathSolv-none-0wt-450s-NoN2-1250s | rep 1,sample 5,121.18155933419006,5.632371012555149,1.4592661569535674,0.1606019177427416,430.9037183484757,0.0921482180439525,0.0,2.5727991170195006,2.797467801363474,2.9872764404185546,,False,37.0,"{""elastic_r2"": {""pts"": 22, ""max"": 30, ""note"": ""NRMSE-score=0.730 (RMSE=0.13, range=0.48)""}, ""plateau_r2_start"": {""pts"": 0, ""max"": 15, ""note"": ""R\u00b2(first 40%)=-4.991""}, ""densification_r2"": {""pts"": 2, ""max"": 15, ""note"": ""R\u00b2=0.121""}, ""yield_accuracy"": {""pts"": 20, ""max"": 25, ""note"": ""elastic tail undershoots data by 27.2% of elastic range""}, ""junction_continuity"": {""pts"": 9, ""max"": 15, ""note"": ""gap=5.6%""}, ""plateau_r2_full_penalty"": {""pts"": -10, ""max"": 0, ""note"": ""R\u00b2(full)=-0.127""}, ""elastic_modulus_penalty"": {""pts"": -5, ""max"": 0, ""note"": ""E=5.6 bar out of range""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau spans 0% of remaining stress \u2014 ok | GAM slope drops 172% in early plateau, but plateau geometry ok \u2014 no penalty""}, ""changepoint_curvature_penalty"": {""pts"": -1, ""max"": 0, ""note"": ""d2_norm=0.00, linear_stretch=10%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=0.03 \u2014 good separation""}, ""_score_final"": {""pts"": 37, ""max"": 100, ""note"": ""no catastrophic applied""}}",60.77180758838998,1.9126357914898795,70,20,18.5,0.0,1,False,450,1250,Primospire,NMP,none,none,0.0,
"2026-09-11
15:56:04",18p5-0add-20deg-cosolv-none-bathSolv-none-0wt-450s-NoN2-1250s | rep 4,sample 8,128.26833348660864,0.0255756526276392,1.5870744264260035,15.118539981652486,-220.0044603621917,0.0839853168358175,-1.0132757279369136,-0.8469549088427372,-0.7054647996204251,,,False,18.0,"{""elastic_r2"": {""pts"": 26, ""max"": 30, ""note"": ""NRMSE-score=0.882 (RMSE=0.07, range=0.58)""}, ""plateau_r2_start"": {""pts"": 0, ""max"": 15, ""note"": ""R\u00b2(first 40%)=-76.718""}, ""densification_r2"": {""pts"": 0, ""max"": 15, ""note"": ""R\u00b2=-14685.629""}, ""yield_accuracy"": {""pts"": 24, ""max"": 25, ""note"": ""elastic tail undershoots data by 13.6% of elastic range""}, ""junction_continuity"": {""pts"": 0, ""max"": 15, ""note"": ""gap=139.2%""}, ""plateau_r2_full_penalty"": {""pts"": -10, ""max"": 0, ""note"": ""R\u00b2(full)=-0.556""}, ""elastic_modulus_penalty"": {""pts"": -5, ""max"": 0, ""note"": ""E=0.0 bar out of range""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau spans 13% of remaining stress \u2014 ok | GAM already flat at bp1 \u2014 ok""}, ""changepoint_curvature_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""d2_norm=15.32, linear_stretch=3%""}, ""catastrophic_slope_vs_modulus"": {""pts"": 0, ""max"": 0, ""note"": ""slope ratio=591.13 \u2014 plateau slope \u226595% of elastic""}, ""catastrophic_slope_ordering"": {""pts"": 0, ""max"": 0, ""note"": ""densif=-220.0 <= plateau=15.1""}, ""_score_final"": {""pts"": 18, ""max"": 100, ""note"": ""after catastrophic halving""}}",60.91566277817535,1.9126357914898795,70,20,18.5,0.0,1,False,450,1250,Primospire,NMP,none,none,0.0,
